flow_type,scenario_type,viewport_type,network_condition,task_completed,task_failed,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,unnecessary_clicks,path_deviation_score,page_load_time_ms,dom_content_loaded_ms,time_to_first_byte_ms,feedback_delay_ms,interaction_to_next_paint_ms,cumulative_layout_shift,error_message_present,error_message_clarity,popup_detected,cookie_banner_detected,overlay_blocks_cta,friction_score,friction_level,expected_friction_level,label_mismatch,route,seed,run_id
landing_navigation,wrong_navigation_path,tablet,normal,0,1,2.394,1,0,0,1,1,1,1,9,1311,1310,1299,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_normal_95_1782693104538_7xu8bo_95,landing_bad_dead_end_tablet_normal_95_1782693104538_7xu8bo
landing_navigation,wrong_navigation_path,tablet,normal,0,1,1.887,1,0,0,1,1,1,1,9,825,825,790,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_normal_96_1782693107050_cvyh1e_96,landing_bad_dead_end_tablet_normal_96_1782693107050_cvyh1e
landing_navigation,wrong_navigation_path,tablet,normal,0,1,1.735,1,0,0,1,1,1,1,9,670,670,635,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_normal_97_1782693109053_74eu9o_97,landing_bad_dead_end_tablet_normal_97_1782693109053_74eu9o
landing_navigation,wrong_navigation_path,tablet,normal,0,1,2.092,1,0,0,1,1,1,1,9,1029,1028,1018,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_normal_98_1782693110901_lsv791_98,landing_bad_dead_end_tablet_normal_98_1782693110901_lsv791
landing_navigation,wrong_navigation_path,tablet,normal,0,1,1.883,1,0,0,1,1,1,1,9,835,835,798,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_normal_99_1782693113109_p8rszy_99,landing_bad_dead_end_tablet_normal_99_1782693113109_p8rszy
landing_navigation,wrong_navigation_path,tablet,normal,0,1,2.174,1,0,0,1,1,1,1,9,1143,1143,1107,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_normal_100_1782693115109_ubid39_100,landing_bad_dead_end_tablet_normal_100_1782693115109_ubid39
landing_navigation,wrong_navigation_path,tablet,normal,0,1,2.365,1,0,0,1,1,1,1,9,1306,1306,1295,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_normal_101_1782693117398_xho9oc_101,landing_bad_dead_end_tablet_normal_101_1782693117398_xho9oc
landing_navigation,wrong_navigation_path,tablet,normal,0,1,2.14,1,0,0,1,1,1,1,9,1045,1045,1034,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_normal_102_1782693119884_yryulk_102,landing_bad_dead_end_tablet_normal_102_1782693119884_yryulk
landing_navigation,wrong_navigation_path,tablet,normal,0,1,2.443,1,0,0,1,1,1,1,9,1358,1358,1346,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_normal_103_1782693122144_4xiwc7_103,landing_bad_dead_end_tablet_normal_103_1782693122144_4xiwc7
landing_navigation,wrong_navigation_path,tablet,normal,0,1,1.713,1,0,0,1,1,1,1,9,659,658,648,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_normal_104_1782693124703_8k3ujt_104,landing_bad_dead_end_tablet_normal_104_1782693124703_8k3ujt
landing_navigation,wrong_navigation_path,tablet,normal,0,1,2.233,1,0,0,1,1,1,1,9,1174,1174,1163,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_normal_105_1782693126530_m5ltzh_105,landing_bad_dead_end_tablet_normal_105_1782693126530_m5ltzh
landing_navigation,wrong_navigation_path,tablet,slow,0,1,5.056,1,0,0,1,1,1,1,9,3070,3069,3055,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_1_1782693128880_zz57f8_1,landing_bad_dead_end_tablet_slow_1_1782693128880_zz57f8
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.29,1,0,0,1,1,1,1,9,2312,2312,2280,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_2_1782693134069_cgyfp5_2,landing_bad_dead_end_tablet_slow_2_1782693134069_cgyfp5
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.064,1,0,0,1,1,1,1,9,2096,2096,2085,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_3_1782693138470_u5hr6n_3,landing_bad_dead_end_tablet_slow_3_1782693138470_u5hr6n
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.026,1,0,0,1,1,1,1,9,2053,2053,2041,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_4_1782693142651_3yj9nu_4,landing_bad_dead_end_tablet_slow_4_1782693142651_3yj9nu
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.646,1,0,0,1,1,1,1,9,2661,2660,2648,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_5_1782693146802_j5i144_5,landing_bad_dead_end_tablet_slow_5_1782693146802_j5i144
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.441,1,0,0,1,1,1,1,9,2461,2461,2449,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_6_1782693151567_x5gh7l_6,landing_bad_dead_end_tablet_slow_6_1782693151567_x5gh7l
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.736,1,0,0,1,1,1,1,9,2777,2777,2731,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_7_1782693156130_of0vnm_7,landing_bad_dead_end_tablet_slow_7_1782693156130_of0vnm
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.695,1,0,0,1,1,1,1,9,2694,2694,2680,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_8_1782693160980_npvmiw_8,landing_bad_dead_end_tablet_slow_8_1782693160980_npvmiw
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.996,1,0,0,1,1,1,1,9,2990,2990,2978,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_9_1782693165798_5lvewr_9,landing_bad_dead_end_tablet_slow_9_1782693165798_5lvewr
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.561,1,0,0,1,1,1,1,9,1632,1632,1595,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_10_1782693170918_x7j67z_10,landing_bad_dead_end_tablet_slow_10_1782693170918_x7j67z
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.254,1,0,0,1,1,1,1,9,2268,2268,2257,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_11_1782693174597_43sfe9_11,landing_bad_dead_end_tablet_slow_11_1782693174597_43sfe9
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.528,1,0,0,1,1,1,1,9,2519,2518,2506,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_12_1782693178970_hmufhb_12,landing_bad_dead_end_tablet_slow_12_1782693178970_hmufhb
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.273,1,0,0,1,1,1,1,9,2316,2316,2281,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_13_1782693183610_ne6zew_13,landing_bad_dead_end_tablet_slow_13_1782693183610_ne6zew
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.171,1,0,0,1,1,1,1,9,1225,1225,1188,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_14_1782693187997_g79rbc_14,landing_bad_dead_end_tablet_slow_14_1782693187997_g79rbc
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.154,1,0,0,1,1,1,1,9,2210,2210,2174,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_15_1782693191286_5unkx1_15,landing_bad_dead_end_tablet_slow_15_1782693191286_5unkx1
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.832,1,0,0,1,1,1,1,9,2839,2839,2826,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_16_1782693195557_lp0l6n_16,landing_bad_dead_end_tablet_slow_16_1782693195557_lp0l6n
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.632,1,0,0,1,1,1,1,9,2639,2638,2626,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_17_1782693200522_d3xkmg_17,landing_bad_dead_end_tablet_slow_17_1782693200522_d3xkmg
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.975,1,0,0,1,1,1,1,9,2988,2987,2975,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_18_1782693205268_k8wqxa_18,landing_bad_dead_end_tablet_slow_18_1782693205268_k8wqxa
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.205,1,0,0,1,1,1,1,9,1268,1268,1231,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_19_1782693210361_e8xg3t_19,landing_bad_dead_end_tablet_slow_19_1782693210361_e8xg3t
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.924,1,0,0,1,1,1,1,9,2954,2953,2941,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_20_1782693213688_0almvl_20,landing_bad_dead_end_tablet_slow_20_1782693213688_0almvl
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.917,1,0,0,1,1,1,1,9,2934,2933,2921,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_21_1782693218729_pr5w0v_21,landing_bad_dead_end_tablet_slow_21_1782693218729_pr5w0v
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.66,1,0,0,1,1,1,1,9,2679,2679,2631,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_22_1782693223762_0k0tt7_22,landing_bad_dead_end_tablet_slow_22_1782693223762_0k0tt7
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.346,1,0,0,1,1,1,1,9,2369,2369,2357,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_23_1782693228547_jf38j1_23,landing_bad_dead_end_tablet_slow_23_1782693228547_jf38j1
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.445,1,0,0,1,1,1,1,9,2479,2479,2435,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_24_1782693233014_kocugv_24,landing_bad_dead_end_tablet_slow_24_1782693233014_kocugv
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.383,1,0,0,1,1,1,1,9,2394,2393,2381,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_25_1782693237579_m8fnbn_25,landing_bad_dead_end_tablet_slow_25_1782693237579_m8fnbn
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.023,1,0,0,1,1,1,1,9,2052,2052,2041,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_26_1782693242077_uzxacb_26,landing_bad_dead_end_tablet_slow_26_1782693242077_uzxacb
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.217,1,0,0,1,1,1,1,9,1244,1244,1233,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_27_1782693246216_dp4yns_27,landing_bad_dead_end_tablet_slow_27_1782693246216_dp4yns
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.83,1,0,0,1,1,1,1,9,1827,1826,1814,0,16,0,1,0,0,0,0,84,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_28_1782693249550_16pzzn_28,landing_bad_dead_end_tablet_slow_28_1782693249550_16pzzn
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.723,1,0,0,1,1,1,1,9,2746,2746,2734,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_29_1782693253498_whwd6o_29,landing_bad_dead_end_tablet_slow_29_1782693253498_whwd6o
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.765,1,0,0,1,1,1,1,9,2773,2772,2760,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_30_1782693258336_n39xk3_30,landing_bad_dead_end_tablet_slow_30_1782693258336_n39xk3
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.357,1,0,0,1,1,1,1,9,2350,2349,2337,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_31_1782693263217_iyashp_31,landing_bad_dead_end_tablet_slow_31_1782693263217_iyashp
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.752,1,0,0,1,1,1,1,9,2783,2783,2736,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_32_1782693267695_tlt2pj_32,landing_bad_dead_end_tablet_slow_32_1782693267695_tlt2pj
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.133,1,0,0,1,1,1,1,9,2204,2204,2169,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_33_1782693272573_ycg49x_33,landing_bad_dead_end_tablet_slow_33_1782693272573_ycg49x
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.078,1,0,0,1,1,1,1,9,2135,2135,2104,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_34_1782693276829_jzjkb4_34,landing_bad_dead_end_tablet_slow_34_1782693276829_jzjkb4
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.709,1,0,0,1,1,1,1,9,2732,2732,2684,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_35_1782693281027_gyckke_35,landing_bad_dead_end_tablet_slow_35_1782693281027_gyckke
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.417,1,0,0,1,1,1,1,9,2417,2416,2403,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_36_1782693285851_6vjwer_36,landing_bad_dead_end_tablet_slow_36_1782693285851_6vjwer
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.947,1,0,0,1,1,1,1,9,1937,1936,1925,0,16,0,1,0,0,0,0,84,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_37_1782693290406_jujmtp_37,landing_bad_dead_end_tablet_slow_37_1782693290406_jujmtp
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.493,1,0,0,1,1,1,1,9,1553,1553,1519,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_38_1782693294479_fai0g1_38,landing_bad_dead_end_tablet_slow_38_1782693294479_fai0g1
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.772,1,0,0,1,1,1,1,9,1807,1807,1772,0,16,0,1,0,0,0,0,84,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_39_1782693298088_jzcu6v_39,landing_bad_dead_end_tablet_slow_39_1782693298088_jzcu6v
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.808,1,0,0,1,1,1,1,9,2843,2843,2799,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_40_1782693301977_hoccvv_40,landing_bad_dead_end_tablet_slow_40_1782693301977_hoccvv
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.978,1,0,0,1,1,1,1,9,2033,2033,1998,0,16,0,1,0,0,0,0,84,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_41_1782693306902_qs4gci_41,landing_bad_dead_end_tablet_slow_41_1782693306902_qs4gci
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.472,1,0,0,1,1,1,1,9,2466,2465,2453,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_42_1782693310992_66mo7e_42,landing_bad_dead_end_tablet_slow_42_1782693310992_66mo7e
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.414,1,0,0,1,1,1,1,9,1417,1417,1406,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_43_1782693315587_sbwcor_43,landing_bad_dead_end_tablet_slow_43_1782693315587_sbwcor
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.951,1,0,0,1,1,1,1,9,1980,1980,1969,0,16,0,1,0,0,0,0,84,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_44_1782693319119_0s4uwm_44,landing_bad_dead_end_tablet_slow_44_1782693319119_0s4uwm
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.43,1,0,0,1,1,1,1,9,1496,1496,1461,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_45_1782693323193_zrsmuh_45,landing_bad_dead_end_tablet_slow_45_1782693323193_zrsmuh
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.361,1,0,0,1,1,1,1,9,1370,1369,1358,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_46_1782693326739_ls7con_46,landing_bad_dead_end_tablet_slow_46_1782693326739_ls7con
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.101,1,0,0,1,1,1,1,9,1162,1162,1129,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_47_1782693330223_ibxch9_47,landing_bad_dead_end_tablet_slow_47_1782693330223_ibxch9
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.458,1,0,0,1,1,1,1,9,2480,2480,2468,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_48_1782693333443_c0o8ie_48,landing_bad_dead_end_tablet_slow_48_1782693333443_c0o8ie
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.303,1,0,0,1,1,1,1,9,1354,1354,1343,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_49_1782693338017_lf38dw_49,landing_bad_dead_end_tablet_slow_49_1782693338017_lf38dw
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.49,1,0,0,1,1,1,1,9,2538,2538,2492,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_50_1782693341441_i7awxn_50,landing_bad_dead_end_tablet_slow_50_1782693341441_i7awxn
landing_navigation,wrong_navigation_path,tablet,slow,0,1,5.03,1,0,0,1,1,1,1,9,3066,3066,3021,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_51_1782693346051_kry608_51,landing_bad_dead_end_tablet_slow_51_1782693346051_kry608
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.402,1,0,0,1,1,1,1,9,1441,1440,1430,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_52_1782693351195_3lzx8a_52,landing_bad_dead_end_tablet_slow_52_1782693351195_3lzx8a
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.979,1,0,0,1,1,1,1,9,1982,1982,1971,0,16,0,1,0,0,0,0,84,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_53_1782693354716_8qrgu7_53,landing_bad_dead_end_tablet_slow_53_1782693354716_8qrgu7
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.619,1,0,0,1,1,1,1,9,1620,1620,1608,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_54_1782693358812_w7w577_54,landing_bad_dead_end_tablet_slow_54_1782693358812_w7w577
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.972,1,0,0,1,1,1,1,9,1998,1998,1987,0,16,0,1,0,0,0,0,84,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_55_1782693362557_bao7jx_55,landing_bad_dead_end_tablet_slow_55_1782693362557_bao7jx
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.791,1,0,0,1,1,1,1,9,1826,1826,1814,0,16,0,1,0,0,0,0,84,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_56_1782693366643_9zl003_56,landing_bad_dead_end_tablet_slow_56_1782693366643_9zl003
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.797,1,0,0,1,1,1,1,9,2834,2834,2784,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_57_1782693370554_sq49dd_57,landing_bad_dead_end_tablet_slow_57_1782693370554_sq49dd
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.833,1,0,0,1,1,1,1,9,1886,1886,1851,0,16,0,1,0,0,0,0,84,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_58_1782693375474_zb302e_58,landing_bad_dead_end_tablet_slow_58_1782693375474_zb302e
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.322,1,0,0,1,1,1,1,9,2374,2373,2331,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_59_1782693379425_xdvhl1_59,landing_bad_dead_end_tablet_slow_59_1782693379425_xdvhl1
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.501,1,0,0,1,1,1,1,9,1553,1553,1518,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_60_1782693383868_cvvliv_60,landing_bad_dead_end_tablet_slow_60_1782693383868_cvvliv
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.243,1,0,0,1,1,1,1,9,1295,1295,1262,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_61_1782693387487_v8hqzg_61,landing_bad_dead_end_tablet_slow_61_1782693387487_v8hqzg
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.843,1,0,0,1,1,1,1,9,2854,2853,2841,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_62_1782693390845_og1flz_62,landing_bad_dead_end_tablet_slow_62_1782693390845_og1flz
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.934,1,0,0,1,1,1,1,9,2961,2961,2915,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_63_1782693395802_9luvld_63,landing_bad_dead_end_tablet_slow_63_1782693395802_9luvld
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.655,1,0,0,1,1,1,1,9,2661,2660,2648,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_64_1782693400854_4p6zo8_64,landing_bad_dead_end_tablet_slow_64_1782693400854_4p6zo8
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.596,1,0,0,1,1,1,1,9,2627,2627,2580,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_65_1782693405631_87wf00_65,landing_bad_dead_end_tablet_slow_65_1782693405631_87wf00
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.45,1,0,0,1,1,1,1,9,1451,1451,1439,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_66_1782693410343_n9h2b3_66,landing_bad_dead_end_tablet_slow_66_1782693410343_n9h2b3
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.696,1,0,0,1,1,1,1,9,1725,1725,1713,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_67_1782693413909_znqc56_67,landing_bad_dead_end_tablet_slow_67_1782693413909_znqc56
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.794,1,0,0,1,1,1,1,9,2802,2802,2789,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_68_1782693417726_xcoof1_68,landing_bad_dead_end_tablet_slow_68_1782693417726_xcoof1
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.179,1,0,0,1,1,1,1,9,1214,1214,1178,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_69_1782693422636_zv0naz_69,landing_bad_dead_end_tablet_slow_69_1782693422636_zv0naz
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.419,1,0,0,1,1,1,1,9,2406,2406,2394,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_70_1782693425937_dufcng_70,landing_bad_dead_end_tablet_slow_70_1782693425937_dufcng
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.886,1,0,0,1,1,1,1,9,1926,1926,1894,0,16,0,1,0,0,0,0,84,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_71_1782693430471_00ayyv_71,landing_bad_dead_end_tablet_slow_71_1782693430471_00ayyv
landing_navigation,wrong_navigation_path,tablet,slow,0,1,4.285,1,0,0,1,1,1,1,9,2312,2312,2279,0,16,0,1,0,0,0,0,87,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_72_1782693434471_kti6rk_72,landing_bad_dead_end_tablet_slow_72_1782693434471_kti6rk
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.266,1,0,0,1,1,1,1,9,1296,1295,1285,0,16,0,1,0,0,0,0,77,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_73_1782693438878_3sn3g0_73,landing_bad_dead_end_tablet_slow_73_1782693438878_3sn3g0
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.985,1,0,0,1,1,1,1,9,2018,2017,2006,0,16,0,1,0,0,0,0,84,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_74_1782693442261_28z8gw_74,landing_bad_dead_end_tablet_slow_74_1782693442261_28z8gw
landing_navigation,wrong_navigation_path,tablet,slow,0,1,3.877,1,0,0,1,1,1,1,9,1894,1893,1883,0,16,0,1,0,0,0,0,84,High,High,0,/landing-bad-dead-end,landing_bad_dead_end_tablet_slow_75_1782693446366_jy7mr0_75,landing_bad_dead_end_tablet_slow_75_1782693446366_jy7mr0
